x,y,p_BACK,p_NORM,p_DEB,p_TUM,p_ADI,p_MUC,p_MUS,p_STR,p_LYM,p_Cancer,p_Normal,p_Others,group_argmax,kather_topclass,in_roi,p_gland_virchow2,p_gland_uni2,p_gland_phikon-v2,p_gland_ensemble,pred_class_ensemble,gt_label,pred_label,cancer_mask,gt_class,pred_class,correct
61952,25600,2.0144047999999998e-25,4.1290132e-13,7.275343e-27,1.0,2.8740933999999998e-36,3.916884e-13,4.100934e-34,1.9159428e-33,3.9246154e-36,1.0,4.1290132e-13,3.916884e-13,Cancer,TUM,True,0.9979493,0.99854493,0.99760324,0.9980325,gland,0,0,True,gland,gland,True
62464,25600,5.727047e-32,2.4310696e-17,3.0986655e-27,1.0,3.8e-43,3.4805032e-23,8.414844e-30,4.3462695e-31,8.843996e-34,1.0,2.4310696e-17,3.480813e-23,Cancer,TUM,True,0.9957353,0.9974885,0.9950177,0.99608046,gland,0,0,True,gland,gland,True
62976,25600,3.8505834e-15,1.9111036e-10,1.6256256e-16,1.0,4.6610857e-17,2.019504e-12,4.0127658e-11,1.4530093e-14,1.6927194e-23,1.0,2.3123806e-10,2.023517e-12,Cancer,TUM,True,0.9993013,0.997981,0.99371004,0.9969974,gland,0,0,True,gland,gland,True
63488,25600,8.239642e-10,8.651177e-06,1.9298423e-09,0.9999913,4.8459164e-13,1.3137666e-08,2.1540932e-10,2.0269102e-09,8.8939306e-10,0.9999913,8.652283e-06,1.5891473e-08,Cancer,TUM,True,0.96182173,0.9686196,0.844409,0.9249501,gland,0,0,True,gland,gland,True
64000,25600,3.1721286e-09,0.019478144,0.00036546463,0.9785749,7.07906e-09,1.1534491e-07,1.2033013e-06,1.9995296e-06,0.0015781991,0.9785769,0.021057554,0.00036558314,Cancer,TUM,True,0.92709976,0.7465088,0.91550726,0.8630386,gland,0,0,True,gland,gland,True
64512,25600,1.5784748e-15,1.7560378e-09,1.7091197e-11,1.0,3.4250775000000004e-24,3.304833e-13,2.8184835e-20,1.0897839e-15,1.8223709e-10,1.0,1.9382749e-09,1.7423259e-11,Cancer,TUM,True,0.87386215,0.63590103,0.9224824,0.8107486,gland,0,0,True,gland,gland,True
65024,25600,1.5752798e-16,1.7212887e-12,3.306444e-15,1.0,1.019668e-24,5.9788234e-14,2.0477095e-20,2.7275484e-14,9.7763974e-17,1.0,1.7213865e-12,6.3252206e-14,Cancer,TUM,True,0.94757545,0.97462875,0.98481095,0.9690051,gland,0,0,True,gland,gland,True
65536,25600,2.485071e-15,6.9367516e-09,1.0066656e-11,1.0,3.547448e-21,2.9522816e-12,2.0835044e-14,9.3408345e-12,4.7200246e-17,1.0,6.9367725e-09,1.30214225e-11,Cancer,TUM,True,0.9896718,0.99128854,0.9458012,0.9755872,gland,0,0,True,gland,gland,True
66048,25600,9.255905e-15,1.9541707e-11,1.7426362e-11,1.0,5.052017e-18,2.8844985e-11,3.4918246e-13,1.6117779e-13,3.4516240000000003e-17,1.0,1.989093e-11,4.6280604e-11,Cancer,TUM,True,0.9921841,0.99586606,0.9795115,0.98918724,gland,0,0,True,gland,gland,True
66560,25600,5.1826794e-20,8.3368756e-13,5.4884933e-19,1.0,3.1283166e-23,7.184321e-15,4.0765417e-18,3.6314505e-20,1.3984813999999998e-25,1.0,8.336916e-13,7.184921e-15,Cancer,TUM,True,0.9942697,0.99818975,0.9891816,0.99388033,gland,0,0,True,gland,gland,True
67072,25600,4.4372763e-13,6.594851e-08,2.7969302e-11,0.9999999,5.690154e-18,8.9162525e-11,3.6911225e-12,3.309919e-12,6.350585e-11,0.9999999,6.601571e-08,1.1757556e-10,Cancer,TUM,True,0.99486035,0.9976769,0.9904406,0.99432594,gland,0,0,True,gland,gland,True
67584,25600,1.115487e-15,3.7370734e-10,1.768679e-14,1.0,5.968186e-20,1.3688385e-12,4.453246e-15,9.924768e-13,5.398301e-16,1.0,3.737123e-10,1.3876408e-12,Cancer,TUM,True,0.9941801,0.99847525,0.99128854,0.994648,gland,0,0,True,gland,gland,True
68096,25600,1.6483452000000001e-21,2.406981e-13,5.3066406999999995e-18,1.0,7.868156e-31,1.3602670000000002e-17,5.5802746e-23,1.3441558e-20,5.1600522e-20,1.0,2.4069814e-13,1.8910958e-17,Cancer,TUM,True,0.99944717,0.9997086,0.9984269,0.9991942,gland,0,0,True,gland,gland,True
68608,25600,7.962405000000001e-17,1.7049699e-06,1.3230654e-15,0.99999833,8.181986e-22,3.4416938e-12,6.430486799999999e-18,4.2034864e-17,5.937934e-18,0.99999833,1.7049699e-06,3.4430965e-12,Cancer,TUM,True,0.9952448,0.99390244,0.9764905,0.9885459,gland,0,0,True,gland,gland,True
69120,25600,1.1171923e-19,2.475411e-15,3.4178426e-19,1.0,3.2412778e-31,3.35443e-14,1.2632244000000001e-26,5.0662354e-20,9.4732626e-24,1.0,2.475411e-15,3.3544754e-14,Cancer,TUM,True,0.9997305,0.998884,0.99903023,0.99921495,gland,0,0,True,gland,gland,True
69632,25600,8.707355e-25,2.0775738e-12,3.2164294999999997e-19,1.0,9.231097e-34,8.050458e-20,1.3808146e-23,1.2233771000000001e-21,2.6575037e-21,1.0,2.0775738e-12,4.0214839999999995e-19,Cancer,TUM,True,0.9994116,0.99954176,0.99605453,0.998336,gland,0,0,True,gland,gland,True
70144,25600,1.5542448e-15,6.671927e-07,3.359872e-13,0.9999993,9.117548e-22,2.6495032e-15,1.8862034e-16,6.017416e-15,9.878017e-10,0.9999993,6.681805e-07,3.4019096e-13,Cancer,TUM,True,0.994615,0.9959299,0.99101454,0.99385315,gland,0,0,True,gland,gland,True
70656,25600,9.960927e-10,0.33972612,4.7793254e-09,0.66027266,3.6651064e-13,8.0187273e-10,3.646093e-09,5.0166494e-07,6.910239e-07,0.66027313,0.3397268,6.5772907e-09,Cancer,TUM,True,0.99986446,0.9995345,0.9939964,0.99779844,gland,0,0,True,gland,gland,True
71168,25600,3.029813e-16,1.0888637e-11,4.3113345e-13,1.0,3.5594869999999997e-20,7.2416457e-12,2.5780812e-13,2.8358785e-13,1.6059233e-20,1.0,1.1146446e-11,7.673082e-12,Cancer,TUM,True,0.9992792,0.99969935,0.9968273,0.998602,gland,0,0,True,gland,gland,True
71680,25600,2.3806702e-15,2.3558853e-11,4.63367e-13,1.0,2.2300768e-23,1.7283628e-11,1.5909047000000001e-21,3.3771747e-18,8.903533e-13,1.0,2.4449207e-11,1.7749375e-11,Cancer,TUM,True,0.99995315,0.9999008,0.99895155,0.99960184,gland,0,0,True,gland,gland,True
72192,25600,2.443447e-15,1.4052369e-08,1.7495684e-13,1.0,1.8822989e-19,5.195607e-12,1.2668611e-14,9.418849000000001e-17,1.1010532000000001e-16,1.0,1.40523815e-08,5.373007e-12,Cancer,TUM,True,0.99963164,0.99976224,0.9977482,0.99904734,gland,0,0,True,gland,gland,True
72704,25600,1.736752e-16,1.7665518e-10,1.9521878e-12,1.0,1.7484920000000002e-23,2.2356278e-14,8.859467e-18,5.0878013e-16,2.358593e-10,1.0,4.125145e-10,1.9747177e-12,Cancer,TUM,True,0.99942076,0.9992446,0.9985221,0.9990625,gland,0,0,True,gland,gland,True
73216,25600,9.929278e-11,0.0007480193,2.2210633e-08,0.9992519,4.689429e-14,2.2346269e-08,3.6559107e-09,4.790081e-10,2.3300059e-14,0.9992519,0.000748023,4.4656197e-08,Cancer,TUM,True,0.99979657,0.99918324,0.9993013,0.999427,gland,0,0,True,gland,gland,True
73728,25600,5.547442e-11,0.00016964461,2.4304558e-07,0.9998301,4.4358146e-12,4.5562834e-09,2.2224618e-09,6.710655e-10,4.889602e-10,0.9998301,0.00016964733,2.4765734e-07,Cancer,TUM,True,0.9992446,0.9980122,0.9933072,0.9968546,gland,0,0,True,gland,gland,True
74240,25600,4.173125e-15,2.161983e-09,1.0958272e-10,1.0,1.4159424e-19,2.6113507e-11,9.445355e-12,3.8012905e-11,8.0476084e-11,1.0,2.2519044e-09,1.357004e-10,Cancer,TUM,True,0.97090924,0.99586606,0.9959927,0.98758936,gland,0,0,True,gland,gland,True
74752,25600,4.1891333e-13,3.3912738e-07,6.6331585e-09,0.99999964,3.6440652999999997e-19,3.1897163e-09,3.9164494e-13,2.0175879e-10,4.891875e-11,0.99999964,3.391767e-07,9.823293e-09,Cancer,TUM,True,0.9998511,0.99961406,0.9981324,0.9991992,gland,0,0,True,gland,gland,True
75264,25600,1.8938932e-13,4.1005183e-08,3.038529e-08,0.9999999,2.1504891999999998e-19,5.050235e-10,1.5038838e-14,2.887636e-11,2.0379884e-08,0.9999999,6.138508e-08,3.08905e-08,Cancer,TUM,True,0.9912209,0.99128854,0.993807,0.9921055,gland,0,0,True,gland,gland,True
75776,25600,1.9175958e-11,5.8253367e-08,3.1361326e-06,0.99999666,1.3773630000000001e-17,1.0650842e-07,3.354408e-13,2.3575958e-10,9.075482e-11,0.99999666,5.8344455e-08,3.2426601e-06,Cancer,TUM,True,0.99984646,0.9994642,0.99821776,0.9991762,gland,1,0,True,non-gland,gland,False
76288,25600,7.813373e-13,4.9751414e-08,1.13696816e-10,1.0,1.0013776000000001e-16,1.4685816e-10,8.307752e-12,3.5809675e-11,7.886552e-11,1.0,4.9838587e-08,2.613363e-10,Cancer,TUM,True,0.99351174,0.9843364,0.99361163,0.99048656,gland,0,0,True,gland,gland,True
76800,25600,1.9216573e-12,2.9996434e-07,4.428345e-10,0.99999964,3.0835162e-17,1.1103303e-08,4.1966247e-14,1.3892912e-12,3.306883e-12,0.99999964,2.9996767e-07,1.1548059e-08,Cancer,TUM,True,0.9995122,0.9994967,0.99896777,0.9993256,gland,0,0,True,gland,gland,True
77312,25600,1.2003038e-16,5.017699e-09,1.899538e-12,1.0,3.8763235e-26,3.360435e-15,4.427129e-22,8.066913e-18,1.4409246e-13,1.0,5.017843e-09,1.9030185e-12,Cancer,TUM,True,0.9941801,0.98934746,0.99014014,0.99122256,gland,0,0,True,gland,gland,True
77824,25600,1.758772e-25,4.593528e-12,3.3212823e-24,1.0,5.1476217e-37,2.1410577000000002e-21,2.5335157e-29,9.909447e-28,1.6355284e-23,1.0,4.593528e-12,2.1445548e-21,Cancer,TUM,True,0.99950445,0.99995315,0.99740905,0.99895555,gland,0,0,True,gland,gland,True
78336,25600,1.2614297000000002e-16,6.663382e-08,3.3958207e-15,0.9999999,1.221374e-25,2.827168e-16,1.5844914e-20,5.322094e-16,4.513842e-11,0.9999999,6.667896e-08,3.8046806e-15,Cancer,TUM,True,0.99837697,0.99788433,0.9988305,0.998364,gland,0,0,True,gland,gland,True
78848,25600,5.2285638e-11,4.158089e-09,7.5799214e-08,0.9999999,4.1141734999999997e-19,1.3995553e-08,2.7506973e-18,1.1634814e-15,1.7323459e-15,0.9999999,4.1580908e-09,8.9847056e-08,Cancer,TUM,True,0.98667485,0.9813107,0.9951703,0.98771864,gland,0,0,True,gland,gland,True
79360,25600,1.9376514e-14,5.978793e-09,2.3675781e-12,1.0,3.702449e-22,6.7846584e-10,1.3549963e-15,3.8633582e-13,4.928854e-18,1.0,5.9787943e-09,6.808528e-10,Cancer,TUM,True,0.9995197,0.999608,0.99845123,0.99919295,gland,0,0,True,gland,gland,True
79872,25600,9.848740400000001e-27,3.7791723e-13,4.7148276e-23,1.0,6.0207775e-36,1.1099613e-21,1.0202945e-24,5.3644810000000005e-27,1.0859724e-26,1.0,3.7791723e-13,1.1571194e-21,Cancer,TUM,True,0.99687636,0.997065,0.9983516,0.997431,gland,0,0,True,gland,gland,True
80384,25600,1.023402e-11,1.166339e-07,2.1607141e-08,0.9999999,3.5734155e-14,4.5973647e-09,6.686794e-12,3.9926575e-14,2.226455e-16,0.9999999,1.1664062e-07,2.6214739e-08,Cancer,TUM,True,0.99896777,0.9992446,0.99896777,0.99906,gland,0,0,True,gland,gland,True
80896,25600,1.0314909e-12,7.851374e-06,1.1510778e-12,0.99999213,5.889101e-19,2.0408694e-13,2.4298889999999998e-19,7.205156e-21,6.1124906e-20,0.99999213,7.851374e-06,2.3866558e-12,Cancer,TUM,True,0.99818975,0.9959299,0.99736834,0.99716264,gland,0,0,True,gland,gland,True
81408,25600,1.6208139000000001e-24,1.0,1.8034249000000001e-22,2.7607387e-09,2.095001e-25,3.0605654e-21,8.435640300000001e-22,5.874179e-20,5.6186676e-20,2.7607387e-09,1.0,3.2425288e-21,Normal,NORM,True,0.9981614,0.9908744,0.99155444,0.9935301,gland,0,0,False,gland,gland,False
81920,25600,7.959923e-18,0.9999999,4.8480263e-14,1.1948647e-07,8.640612e-18,3.6940115e-15,3.7548777e-14,1.2212982e-12,2.7677136e-13,1.194877e-07,0.9999999,5.2182234e-14,Normal,NORM,True,0.9981324,0.97903574,0.9750122,0.9840601,gland,0,0,False,gland,gland,False
82432,25600,1.3748293000000001e-21,1.0,7.361084000000001e-17,1.1033171e-09,4.5330535e-20,2.7151728e-15,6.944729e-18,2.4965203e-15,2.9995825e-14,1.1033195e-09,1.0,2.788785e-15,Normal,NORM,True,0.9995272,0.9978173,0.97423947,0.9905279,gland,0,0,False,gland,gland,False
82944,25600,2.8334478e-15,0.9999827,1.0503854e-09,1.7246697e-05,8.1181535e-15,3.2736185e-11,4.365603e-12,5.8836416e-09,4.6608863e-11,1.7252582e-05,0.9999827,1.0831245e-09,Normal,NORM,True,0.9999707,0.9974885,0.9918121,0.9964237,gland,0,0,False,gland,gland,False
83456,25600,3.314915e-10,0.99952173,3.1479174e-06,0.00047199946,1.7079317e-10,6.1329914e-08,1.278405e-08,2.3260748e-06,7.715539e-07,0.00047432553,0.9995225,3.2095788e-06,Normal,NORM,True,0.99961406,0.99128854,0.98625773,0.9923868,gland,0,0,False,gland,gland,False
83968,25600,1.1872398e-12,0.99999106,1.7509751e-09,8.1217895e-06,4.3827053e-10,8.9476525e-12,2.6539706e-09,5.436106e-10,8.1318296e-07,8.122333e-06,0.9999919,1.76111e-09,Normal,NORM,True,0.9967269,0.9802808,0.9693242,0.98211056,gland,0,0,False,gland,gland,False
84480,25600,8.65659e-12,0.9999579,1.3172248e-09,4.201731e-05,6.9782163e-10,1.1782729e-10,1.3087852e-07,6.0690473e-11,3.6219245e-09,4.201737e-05,0.99995804,1.4437087e-09,Normal,NORM,True,0.9969246,0.971779,0.9353465,0.9680166,gland,0,0,False,gland,gland,False
50176,27136,2.8031797e-11,2.3463398e-10,1.5772063e-06,2.211789e-09,1.132269e-08,4.497604e-06,0.9993957,0.0005982137,5.391928e-10,0.0005982159,0.9993957,6.0748384e-06,Normal,MUS,True,0.99884856,0.9190633,0.880797,0.932903,gland,0,0,False,gland,gland,False
50688,27136,8.3753074e-11,2.6024969e-09,1.6671171e-07,1.0765268e-07,4.5791193e-08,5.5113887e-05,0.9973291,0.0026155377,8.349823e-10,0.0026156453,0.9973292,5.528068e-05,Normal,MUS,True,0.9887554,0.98481095,0.9329437,0.9688366,gland,0,0,False,gland,gland,False
51200,27136,2.2172886e-08,2.1713471e-05,0.00012496038,1.0667414e-05,3.406723e-07,8.771367e-05,0.75674945,0.24300468,4.7657764e-07,0.24301535,0.756772,0.00021269624,Normal,MUS,True,0.9563089,0.9348725,0.86385167,0.9183443,gland,0,0,False,gland,gland,False
51712,27136,4.080036e-11,9.2645935e-09,2.6678325e-08,3.5508488e-06,9.431892e-09,1.5724918e-07,0.9997851,0.00021123908,4.6072476e-11,0.00021478992,0.9997851,1.839683e-07,Normal,MUS,True,0.93171144,0.97344345,0.89478946,0.9333148,gland,0,0,False,gland,gland,False
52224,27136,2.481405e-10,1.2615171e-10,2.8173878e-07,1.5098809e-07,6.521034e-09,1.4049527e-07,0.9998411,0.00015824905,4.0254425e-11,0.00015840004,0.9998411,4.224822e-07,Normal,MUS,True,0.97023994,0.9871788,0.883236,0.9468849,gland,0,0,False,gland,gland,False
52736,27136,2.641207e-08,3.777696e-05,0.0008498378,0.000119263874,7.452656e-08,1.6774347e-05,0.8356628,0.16331206,1.2939836e-06,0.16343133,0.83570194,0.00086663855,Normal,MUS,True,0.99029154,0.9941801,0.94776917,0.9774136,gland,0,0,False,gland,gland,False
53248,27136,5.345649e-11,6.852808e-06,2.5539555e-07,4.786724e-06,1.0116625e-07,1.1225198e-07,0.9986714,0.0013164823,2.032178e-08,0.0013212691,0.9986784,3.6770098e-07,Normal,MUS,True,0.9832145,0.99014014,0.8688268,0.94739383,gland,0,0,False,gland,gland,False
53760,27136,7.5710955e-07,6.3969187e-06,0.0012097337,0.00010606049,7.1407203e-07,2.8716999e-05,0.9327906,0.06585574,1.3084151e-06,0.0659618,0.932799,0.0012392078,Normal,MUS,True,0.8255897,0.6804541,0.3420219,0.61602193,gland,1,0,False,non-gland,gland,False
54272,27136,7.116861e-16,2.3449276e-12,6.4856738e-09,1.0,1.1623616999999999e-18,7.560004e-10,7.035819e-14,9.248996e-13,2.848603e-16,1.0,2.4155719e-12,7.241675e-09,Cancer,TUM,True,0.8906752,0.94891727,0.96814114,0.9359112,gland,0,0,True,gland,gland,True
54784,27136,9.279836e-07,0.01820857,0.000857862,0.24253008,5.354297e-08,1.2676637e-05,0.33623835,0.40214378,7.6628485e-06,0.6446738,0.35445464,0.00087146665,Cancer,STR,True,0.9697854,0.9012275,0.9263037,0.93243885,gland,0,0,True,gland,gland,True
55296,27136,2.5855533e-08,1.8194606e-06,1.1112811e-06,0.99961483,1.9490247e-09,1.9833712e-06,1.658387e-05,0.0003634231,8.361644e-08,0.99997824,1.8488898e-05,3.120508e-06,Cancer,TUM,True,0.2562732,0.29563648,0.15974101,0.2372169,non-gland,0,1,True,gland,non-gland,False
55808,27136,2.5190366e-06,0.0013071228,0.0010186228,0.016277688,1.1136882e-06,1.3680289e-05,0.22337162,0.75755185,0.00045576945,0.7738295,0.22513562,0.0010348221,Cancer,STR,True,0.8000679,0.6796041,0.2414894,0.57372046,gland,1,0,True,non-gland,gland,False
56320,27136,4.3730685e-07,3.9692393e-05,0.012789643,0.002934403,7.4964976e-07,3.7098893e-05,0.49448425,0.4896997,1.3999152e-05,0.4926341,0.4945387,0.01282718,Normal,MUS,True,0.58604914,0.7264256,0.27786472,0.53011316,gland,0,0,False,gland,gland,False
56832,27136,3.3133551e-09,1.32058885e-05,2.8901917e-05,0.9997981,2.5549144e-12,1.707663e-08,1.0241514e-05,0.00014945384,1.2251982e-07,0.99994755,2.3569926e-05,2.8922308e-05,Cancer,TUM,True,0.1187934,0.24871662,0.3161581,0.22788937,non-gland,1,1,True,non-gland,non-gland,True
57344,27136,2.6718504e-07,0.0011490375,0.009929464,0.9613267,2.941862e-09,1.9192337e-06,0.0073679714,0.020203352,2.1267871e-05,0.9815301,0.00853828,0.009931651,Cancer,TUM,True,0.9284088,0.7306744,0.7866228,0.8152353,gland,1,0,True,non-gland,gland,False
57856,27136,4.3586926e-05,0.004577508,0.020843808,0.9492899,5.883935e-07,0.0011245399,0.015866049,0.007065498,0.0011885836,0.9563554,0.02163273,0.022011936,Cancer,TUM,True,0.99629277,0.99740905,0.99509466,0.9962655,gland,0,0,True,gland,gland,True
58368,27136,1.043483e-13,0.000102678896,1.7039413e-12,0.9992361,1.8881836000000002e-22,5.0575646e-14,2.1391957e-19,7.47394e-14,0.00066127745,0.9992361,0.00076395634,1.8588653e-12,Cancer,TUM,True,0.979354,0.9994116,0.97112906,0.98329824,gland,0,0,True,gland,gland,True
58880,27136,5.689336e-16,1.7208704e-10,2.574904e-15,1.0,3.7627077000000004e-21,1.8591124e-13,3.8209802000000005e-16,3.3142462000000003e-16,9.660641e-20,1.0,1.7208743e-10,1.8905507e-13,Cancer,TUM,True,0.9814534,0.9804314,0.9875683,0.983151,gland,0,0,True,gland,gland,True
59392,27136,4.6205855e-15,1.375342e-08,3.5053644e-13,1.0,1.8072851999999997e-18,3.2347133e-12,1.0792578e-10,4.2032792e-12,1.532842e-16,1.0,1.3861346e-08,3.5898704e-12,Cancer,TUM,True,0.96182173,0.9724148,0.891055,0.9417639,gland,0,0,True,gland,gland,True
59904,27136,6.533789e-16,8.9352575e-10,1.485484e-11,1.0,6.265712999999999e-19,2.0186817e-10,1.8511863e-13,7.314653e-15,1.5255579000000001e-21,1.0,8.937109e-10,2.1672367e-10,Cancer,TUM,True,0.9927672,0.99856746,0.9921841,0.9945063,gland,0,0,True,gland,gland,True
60416,27136,1.6569888e-05,0.010098688,0.0016107775,0.48076668,1.5606778e-06,0.00022851893,0.017927976,0.4869014,0.0024478282,0.96766806,0.030476054,0.0018558663,Cancer,STR,True,0.93674946,0.87705624,0.8812066,0.8983374,gland,0,0,True,gland,gland,True
60928,27136,0.00013079589,0.0018602728,0.0005519599,0.77468735,4.4619683e-06,0.0013535838,0.03879893,0.18253118,8.1518425e-05,0.9572185,0.04074518,0.0020363396,Cancer,TUM,True,0.99135584,0.9046505,0.9334308,0.94314575,gland,0,0,True,gland,gland,True
61440,27136,1.4870512e-06,0.10070871,0.00011347695,0.45294502,3.5372493e-06,6.9571347e-06,0.24847426,0.19543779,0.0023086835,0.6483828,0.3514952,0.00012192113,Cancer,TUM,True,0.9838472,0.95257413,0.88038635,0.93893594,gland,0,0,True,gland,gland,True
61952,27136,1.36013275e-11,7.124215e-07,1.5766677e-12,0.9999993,4.6979397e-19,8.516536e-10,1.213965e-13,5.152843e-11,1.3994381e-14,0.9999993,7.1242164e-07,8.6683155e-10,Cancer,TUM,True,0.76530844,0.9600627,0.9105454,0.8786388,gland,0,0,True,gland,gland,True
62464,27136,1.1691595000000001e-21,4.7023834e-14,2.3155545e-15,1.0,4.3616682e-30,7.130316e-15,2.5706366e-21,1.0270369999999999e-19,1.4606203000000001e-21,1.0,4.7023837e-14,9.445872e-15,Cancer,TUM,True,0.9941801,0.99911696,0.9966756,0.99665755,gland,0,0,True,gland,gland,True
62976,27136,1.5295812e-14,3.1668706e-12,2.8693606e-10,1.0,5.694815e-21,4.4781266e-11,2.872668e-14,1.09747166e-13,3.3886857999999998e-18,1.0,3.1956007e-12,3.317326e-10,Cancer,TUM,True,0.86488205,0.983343,0.983343,0.94385606,gland,0,0,True,gland,gland,True
63488,27136,4.719548e-12,2.4493127e-06,2.0712154e-11,0.9999975,1.2235871000000002e-16,1.04451676e-10,3.000363e-11,3.1498975e-09,8.69154e-13,0.9999975,2.4493436e-06,1.2988338e-10,Cancer,TUM,True,0.9531007,0.98102194,0.9678993,0.96734065,gland,0,0,True,gland,gland,True
64000,27136,4.921212e-12,0.00010869479,2.9051137e-08,0.99989104,2.3117931e-12,4.8627355e-09,1.3734432e-07,1.5925185e-07,5.2014535e-09,0.9998912,0.00010883733,3.391879e-08,Cancer,TUM,True,0.99913067,0.99954176,0.9926542,0.99710894,gland,0,0,True,gland,gland,True
64512,27136,4.2472874e-07,5.0967105e-07,5.6753852e-05,0.99989104,1.8010335e-09,3.161959e-05,1.5073616e-06,1.7848603e-05,2.7311287e-07,0.99990886,2.2919464e-06,8.879817e-05,Cancer,TUM,True,0.99605453,0.993807,0.99371004,0.9945238,gland,0,0,True,gland,gland,True
65024,27136,3.9205733000000005e-22,1.5284302e-13,6.066546999999999e-19,1.0,2.784414e-28,6.6456356e-20,1.601515e-17,3.5128870000000003e-17,1.0537162000000001e-21,1.0,1.5285904e-13,6.7350307e-19,Cancer,TUM,True,0.99771273,0.99788433,0.9950177,0.99687165,gland,0,0,True,gland,gland,True
65536,27136,1.7755979e-11,1.1098246e-05,9.546604e-12,0.9999889,6.5831053e-15,6.039822e-11,7.116803e-10,1.4705989e-08,2.3982188e-10,0.9999889,1.1099199e-05,8.7700805e-11,Cancer,TUM,True,0.99732697,0.99711037,0.97324073,0.98922604,gland,0,0,True,gland,gland,True
66048,27136,3.8219115e-11,4.808871e-07,6.953008e-06,0.9999913,3.8443822e-13,1.3245032e-07,9.561918e-08,1.052817e-06,9.891965e-10,0.9999924,5.774958e-07,7.0854962e-06,Cancer,TUM,True,0.99974686,0.99963164,0.9976404,0.9990063,gland,0,0,True,gland,gland,True
67072,27136,9.219911e-18,5.8625115e-14,7.252285e-13,1.0,5.1523259999999995e-26,1.0629749e-11,1.8258346999999999e-19,3.226082e-15,1.5537353e-16,1.0,5.878067e-14,1.1354986e-11,Cancer,TUM,True,0.99732697,0.9986749,0.99390244,0.9966348,gland,0,0,True,gland,gland,True
67584,27136,4.9898500000000006e-24,4.849204e-13,2.0064656e-19,1.0,1.1801530000000001e-33,9.392693e-17,2.0658676999999998e-25,3.9829491999999997e-23,2.7306328e-27,1.0,4.849204e-13,9.412758e-17,Cancer,TUM,True,0.99958915,0.999936,0.99895155,0.99949217,gland,0,0,True,gland,gland,True
68096,27136,3.1276103e-17,4.3744804e-12,1.2613933e-13,1.0,2.2089985e-27,3.5956293e-10,3.9463043999999997e-23,1.952864e-21,3.1706763e-17,1.0,4.374512e-12,3.596891e-10,Cancer,TUM,True,0.9998977,0.9996699,0.9980122,0.99919325,gland,0,0,True,gland,gland,True
68608,27136,9.708545e-15,1.5396358e-10,1.2723121e-10,1.0,6.824142e-24,1.2416276e-11,3.8312204e-19,3.4286244e-14,8.3643503e-13,1.0,1.548e-10,1.396572e-10,Cancer,TUM,True,0.9952448,0.9863631,0.99453074,0.9920462,gland,0,0,True,gland,gland,True
69120,27136,1.665421e-16,1.2771408e-10,2.0414761e-14,1.0,1.8566172e-21,9.267493e-15,5.6672044e-14,2.0911654e-13,2.155359e-12,1.0,1.2992611e-10,2.9848797e-14,Cancer,TUM,True,0.99845123,0.99837697,0.9967775,0.99786854,gland,0,0,True,gland,gland,True
69632,27136,9.366761e-12,5.292736e-06,5.2712714e-08,0.99999464,3.1692098000000005e-16,2.3573865e-08,1.3822476e-13,2.3419126e-11,3.5827754e-13,0.99999464,5.2927367e-06,7.629595e-08,Cancer,TUM,True,0.99983656,0.997981,0.99586606,0.9978945,gland,0,0,True,gland,gland,True
70144,27136,7.6841644e-10,2.643429e-05,0.9991357,0.00083538605,2.2228908e-11,4.570438e-07,1.09747475e-10,3.5686526e-10,1.995916e-06,0.0008353864,2.8430337e-05,0.99913615,Others,DEB,True,0.9999379,0.9805807,0.96485513,0.98179126,gland,0,0,False,gland,gland,False
70656,27136,1.4554385e-11,3.2922085e-08,6.368132e-09,1.0,4.638366700000001e-16,2.0849636e-10,1.7909191e-12,4.9161494e-11,2.9918407e-10,1.0,3.322306e-08,6.5911827e-09,Cancer,TUM,True,0.9997508,0.99890125,0.99861145,0.9990878,gland,0,0,True,gland,gland,True
